context,questions,answers
Alicent simplifies problem : king Viserys must serve realm realm benefit Crabfeeder vanquished .,Who is Alicent?,Alicent was a PERSON who Alicent simplifies problem : king Viserys must serve realm realm benefit Crabfeeder vanquished .
Alicent simplifies problem : king Viserys must serve realm realm benefit Crabfeeder vanquished .,Who is Viserys?,Viserys was a PERSON who Alicent simplifies problem : king Viserys must serve realm realm benefit Crabfeeder vanquished .
This sufficiently sways Viserys.The next morning Viserys summons Rhaenyra Small Council chamber sends Ser Addam Stepstones letter promising send ten ships two thousand men aid .,Who is Viserys?,Viserys was a PERSON who This sufficiently sways Viserys.
This sufficiently sways Viserys.The next morning Viserys summons Rhaenyra Small Council chamber sends Ser Addam Stepstones letter promising send ten ships two thousand men aid .,Who is Viserys?,Viserys was a PERSON who The next morning Viserys summons Rhaenyra Small Council chamber sends Ser Addam Stepstones letter promising send ten ships two thousand men aid .
This sufficiently sways Viserys.The next morning Viserys summons Rhaenyra Small Council chamber sends Ser Addam Stepstones letter promising send ten ships two thousand men aid .,What is Rhaenyra Small Council?,Rhaenyra Small Council is a ORG that The next morning Viserys summons Rhaenyra Small Council chamber sends Ser Addam Stepstones letter promising send ten ships two thousand men aid .
Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .
Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .,Where is Viserys?,Viserys is a GPE that Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .
Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .,Where is Aegon?,Aegon is a GPE that Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .
Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .,Who is Viserys?,Viserys was a PERSON who Rhaenyra accuses Viserys wanting replace Aegon boy always wanted Viserys assures intention wants see happy .
He reminds always understood necessity rulers marrying advantage Rhaenyra retorts truly advantage would married Laena Velaryon point Viserys concedes .,Who is Laena Velaryon?,Laena Velaryon was a PERSON who He reminds always understood necessity rulers marrying advantage Rhaenyra retorts truly advantage would married Laena Velaryon point Viserys concedes .
He reminds always understood necessity rulers marrying advantage Rhaenyra retorts truly advantage would married Laena Velaryon point Viserys concedes .,Who is Viserys?,Viserys was a PERSON who He reminds always understood necessity rulers marrying advantage Rhaenyra retorts truly advantage would married Laena Velaryon point Viserys concedes .
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Viserys?,Viserys was a PERSON who As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Alicent?,Alicent was a PERSON who Alicent later gives Viserys daughter name Helaena.
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Viserys?,Viserys was a PERSON who Alicent later gives Viserys daughter name Helaena.
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Helaena?,Helaena was a PERSON who Alicent later gives Viserys daughter name Helaena.
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,What is Iron Throne?,Iron Throne is a ORG that Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Daemon?,Daemon was a PERSON who Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .
As Rhaenyra begins leave Viserys assures waver one time supplanted heir swearing memory mother.Alicent later gives Viserys daughter name Helaena.Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .,Who is Stepstones?,Stepstones was a PERSON who Some time later crowd assembles Iron Throne Viserys puts full regalia welcome back brother Daemon victory Stepstones .
Viserys comments crown Daemon tells named King Narrow Sea defeating Triarchy .,Who is Viserys?,Viserys was a PERSON who Viserys comments crown Daemon tells named King Narrow Sea defeating Triarchy .
Viserys comments crown Daemon tells named King Narrow Sea defeating Triarchy .,Who is Daemon?,Daemon was a PERSON who Viserys comments crown Daemon tells named King Narrow Sea defeating Triarchy .
However says knows one true king kneels Viserys giving crown Stepstones .,Who is Viserys?,Viserys was a PERSON who However says knows one true king kneels Viserys giving crown Stepstones .
However says knows one true king kneels Viserys giving crown Stepstones .,Who is Stepstones?,Stepstones was a PERSON who However says knows one true king kneels Viserys giving crown Stepstones .
Viserys asks Lord Corlys Daemon tells sailed home Driftmark .,Who is Viserys?,Viserys was a PERSON who Viserys asks Lord Corlys Daemon tells sailed home Driftmark .
Viserys asks Lord Corlys Daemon tells sailed home Driftmark .,Who is Corlys Daemon?,Corlys Daemon was a PERSON who Viserys asks Lord Corlys Daemon tells sailed home Driftmark .
Viserys asks Lord Corlys Daemon tells sailed home Driftmark .,What is Driftmark?,Driftmark is a ORG that Viserys asks Lord Corlys Daemon tells sailed home Driftmark .
Daemon claims two thousand dead Triarchy corsairs staked sand warning anyone else might challenge .,What is Daemon?,Daemon is a ORG that Daemon claims two thousand dead Triarchy corsairs staked sand warning anyone else might challenge .
Coming Throne Viserys orders Daemon rise embraces brother .,Who is Daemon?,Daemon was a PERSON who Coming Throne Viserys orders Daemon rise embraces brother .
The entire court applauds reconciliation.Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .,Who is Viserys?,Viserys was a PERSON who Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .
The entire court applauds reconciliation.Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .,Who is Daemon?,Daemon was a PERSON who Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .
The entire court applauds reconciliation.Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .,What is Red Keep 's?,Red Keep 's is a ORG that Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .
The entire court applauds reconciliation.Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .,What is godswood?,godswood is a ORG that Viserys holds feast Daemon 's honor Red Keep 's godswood shares happy stories brother n't seen years .
He good-naturedly admits Daemon always mother 's favorite like warrior rule-breaker n't care customs tradition .,Who is Daemon?,Daemon was a PERSON who He good-naturedly admits Daemon always mother 's favorite like warrior rule-breaker n't care customs tradition .
Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .,Who is Alicent?,Alicent was a PERSON who Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .
Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .,Who is Daemon?,Daemon was a PERSON who Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .
Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .,Who is Daemon?,Daemon was a PERSON who Alicent asks Daemon would like see new tapestries Norvos Qohor display gallery Viserys laughs suggestion Daemon interest things .
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra says would like see Viserys tersely excuses her.
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,Who is Viserys?,Viserys was a PERSON who Rhaenyra says would like see Viserys tersely excuses her.
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,What is Small Council?,Small Council is a ORG that At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,Who is Tyland Lannister?,Tyland Lannister was a PERSON who At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,Who is Viserys?,Viserys was a PERSON who At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .
Rhaenyra says would like see Viserys tersely excuses her.At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .,Who is Corlys?,Corlys was a PERSON who At Small Council meeting Tyland Lannister gives Viserys troubling news : Velaryon fleet hold Stepstones Lord Corlys control vital shipping lanes going giving considerable leverage crown .
Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .,Who is Viserys?,Viserys was a PERSON who Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .
Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .,Who is Corlys?,Corlys was a PERSON who Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .
Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .,What is Laena?,Laena is a ORG that Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .
Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .,Who is Mellos?,Mellos was a PERSON who Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .
Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .,Who is Corlys?,Corlys was a PERSON who Viserys ca n't believe Corlys still upset spurning marriage alliance Laena many years Mellos points Corlys proud man whose pride wounded .
Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .,Who is Otto Hightower?,Otto Hightower was a PERSON who Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .
Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .,Who is Oldtown?,Oldtown was a PERSON who Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .
Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .,Who is Corlys?,Corlys was a PERSON who Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .
Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .,What is Laena?,Laena is a ORG that Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .
Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .,Who is Sealord Braavos?,Sealord Braavos was a PERSON who Otto Hightower reveals situation worse : according brother Oldtown Lord Corlys plans marry Laena son Sealord Braavos .
This potential alliance would necessitate crown making marriage pact own.That night Viserys takes bath .,Who is Viserys?,Viserys was a PERSON who That night Viserys takes bath .
Alicent dismisses handmaidens bathes Viserys 's sores commenting touch feels far kinder .,Who is Alicent?,Alicent was a PERSON who Alicent dismisses handmaidens bathes Viserys 's sores commenting touch feels far kinder .
Alicent dismisses handmaidens bathes Viserys 's sores commenting touch feels far kinder .,Who is Viserys?,Viserys was a PERSON who Alicent dismisses handmaidens bathes Viserys 's sores commenting touch feels far kinder .
Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.Early next morning Viserys woken Otto Hightower delivers troubling news : Rhaenyra spotted pleasure house previous night .,Who is Viserys?,Viserys was a PERSON who Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.
Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.Early next morning Viserys woken Otto Hightower delivers troubling news : Rhaenyra spotted pleasure house previous night .,Who is Alicent?,Alicent was a PERSON who Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.
Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.Early next morning Viserys woken Otto Hightower delivers troubling news : Rhaenyra spotted pleasure house previous night .,Who is Alicent?,Alicent was a PERSON who Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.
Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.Early next morning Viserys woken Otto Hightower delivers troubling news : Rhaenyra spotted pleasure house previous night .,Who is Viserys?,Viserys was a PERSON who Early next morning Viserys woken Otto Hightower delivers troubling news :
Later Viserys summons Alicent chambers two sex though Alicent receives pleasure it.Early next morning Viserys woken Otto Hightower delivers troubling news : Rhaenyra spotted pleasure house previous night .,Who is Otto Hightower?,Otto Hightower was a PERSON who Early next morning Viserys woken Otto Hightower delivers troubling news :
This n't alarm Viserys Otto goes say `` coupling '' brothel looking uncle Daemon .,Who is Viserys Otto?,Viserys Otto was a PERSON who This n't alarm Viserys Otto goes say `` coupling '' brothel looking uncle Daemon .
This n't alarm Viserys Otto goes say `` coupling '' brothel looking uncle Daemon .,Who is Daemon?,Daemon was a PERSON who This n't alarm Viserys Otto goes say `` coupling '' brothel looking uncle Daemon .
Viserys incredulous says must lie demanding know responsible gossip take eyes .,Who is Viserys?,Viserys was a PERSON who Viserys incredulous says must lie demanding know responsible gossip take eyes .
He redirects anger Otto accusing ambitious would daughter stalked spies destroy reputation .,Who is Otto?,Otto was a PERSON who He redirects anger Otto accusing ambitious would daughter stalked spies destroy reputation .
Otto tries deny Viserys refuses believe ordering Otto .,Who is Otto?,Otto was a PERSON who Otto tries deny Viserys refuses believe ordering Otto .
Otto tries deny Viserys refuses believe ordering Otto .,Where is Viserys?,Viserys is a GPE that Otto tries deny Viserys refuses believe ordering Otto .
Otto tries deny Viserys refuses believe ordering Otto .,Who is Otto?,Otto was a PERSON who Otto tries deny Viserys refuses believe ordering Otto .
After Otto leaves Viserys turns find Alicent overheard conversation.Several hours later Viserys Daemon seized Kingsguard .,Who is Otto?,Otto was a PERSON who After Otto leaves Viserys turns find Alicent overheard conversation.
After Otto leaves Viserys turns find Alicent overheard conversation.Several hours later Viserys Daemon seized Kingsguard .,Who is Viserys?,Viserys was a PERSON who After Otto leaves Viserys turns find Alicent overheard conversation.
After Otto leaves Viserys turns find Alicent overheard conversation.Several hours later Viserys Daemon seized Kingsguard .,Who is Alicent?,Alicent was a PERSON who After Otto leaves Viserys turns find Alicent overheard conversation.
After Otto leaves Viserys turns find Alicent overheard conversation.Several hours later Viserys Daemon seized Kingsguard .,Who is Viserys Daemon?,Viserys Daemon was a PERSON who Several hours later Viserys Daemon seized Kingsguard .
After Otto leaves Viserys turns find Alicent overheard conversation.Several hours later Viserys Daemon seized Kingsguard .,What is Kingsguard?,Kingsguard is a ORG that Several hours later Viserys Daemon seized Kingsguard .
They drag hungover Daemon Iron Throne throw floor leave Viserys walks confront brother accusing defiling daughter kicking ribs n't deny .,Where is Viserys?,Viserys is a GPE that They drag hungover Daemon Iron Throne throw floor leave Viserys walks confront brother accusing defiling daughter kicking ribs n't deny .
Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .,Who is Daemon?,Daemon was a PERSON who Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .
Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .,Who is Viserys?,Viserys was a PERSON who Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .
Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .,Who is Viserys?,Viserys was a PERSON who Daemon reminds Viserys visited brothels Street Silk Rhaenyra 's age Viserys responds young men whereas Rhaenyra girl .
Daemon counters Rhaenyra legally woman grown half-sarcastically says 's better first experience random whore .,What is Daemon?,Daemon is a ORG that Daemon counters Rhaenyra legally woman grown half-sarcastically says 's better first experience random whore .
Daemon says n't matter lord wants Viserys dragon word law .,What is Daemon?,Daemon is a ORG that Daemon says n't matter lord wants Viserys dragon word law .
Daemon says n't matter lord wants Viserys dragon word law .,Who is Viserys?,Viserys was a PERSON who Daemon says n't matter lord wants Viserys dragon word law .
When Viserys angrily says disinherit Rhaenyra Daemon Daemon brazenly says wed .,Who is Viserys?,Viserys was a PERSON who When Viserys angrily says disinherit Rhaenyra Daemon Daemon brazenly says wed .
When Viserys angrily says disinherit Rhaenyra Daemon Daemon brazenly says wed .,Who is Rhaenyra Daemon Daemon?,Rhaenyra Daemon Daemon was a PERSON who When Viserys angrily says disinherit Rhaenyra Daemon Daemon brazenly says wed .
Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .,Who is Viserys?,Viserys was a PERSON who Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .
Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .,Who is Daemon?,Daemon was a PERSON who Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .
Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .,Who is Rhea Royce?,Rhea Royce was a PERSON who Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .
Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .,Who is Aegon Conqueror?,Aegon Conqueror was a PERSON who Viserys stifles laugh absurdity Daemon already married Rhea Royce Daemon points Aegon Conqueror took second wife .
Viserys insulted draws Valyrian steel dagger holds Daemon 's throat kneeling chest saying conqueror plague upon house .,Who is Viserys?,Viserys was a PERSON who Viserys insulted draws Valyrian steel dagger holds Daemon 's throat kneeling chest saying conqueror plague upon house .
Viserys insulted draws Valyrian steel dagger holds Daemon 's throat kneeling chest saying conqueror plague upon house .,What is Daemon?,Daemon is a ORG that Viserys insulted draws Valyrian steel dagger holds Daemon 's throat kneeling chest saying conqueror plague upon house .
When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .,Who is Daemon?,Daemon was a PERSON who When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .
When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .,Who is Viserys?,Viserys was a PERSON who When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .
When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .,What is House?,House is a ORG that When Daemon continues insist Viserys gives Rhaenyra together restore House Targaryen proper glory Viserys bitterly accuses wanting throne daughter .
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Who is Viserys?,Viserys was a PERSON who Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Who is Daemon?,Daemon was a PERSON who Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Where is Vale?,Vale is a GPE that Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Who is Daemon?,Daemon was a PERSON who Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Where is Viserys?,Viserys is a GPE that In chambers rattled Viserys looks balcony city Alicent brings cup wine .
Viserys rises dismissively tells Daemon go back Vale lawful wife try restore scrap honor may left ; makes difference never wants see Daemon again.In chambers rattled Viserys looks balcony city Alicent brings cup wine .,Who is Alicent?,Alicent was a PERSON who In chambers rattled Viserys looks balcony city Alicent brings cup wine .
She tells talked Rhaenyra denied sex Daemon n't known deceitful whereas Daemon rarely tells full truth thus likely lying sex Rhaenyra .,What is Daemon?,Daemon is a ORG that She tells talked Rhaenyra denied sex Daemon n't known deceitful whereas Daemon rarely tells full truth thus likely lying sex Rhaenyra .
Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .,Who is Viserys?,Viserys was a PERSON who Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .
Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .,Who is Daemon?,Daemon was a PERSON who Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .
Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .,Who is Alicent?,Alicent was a PERSON who Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .
Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .,What is Daemon?,Daemon is a ORG that Viserys baffled Daemon claiming things could possibly serve Alicent suggests Daemon 's entire goal simply taunt older brother disinheriting .
Viserys says whatever happened still sense Rhaenyra innocent wrongdoing .,Who is Viserys?,Viserys was a PERSON who Viserys says whatever happened still sense Rhaenyra innocent wrongdoing .
Alicent earnestly insists Rhaenyra swore remains maiden believes her.That night Viserys summons Rhaenyra quarters .,Who is Alicent?,Alicent was a PERSON who Alicent earnestly insists Rhaenyra swore remains maiden believes her.
Alicent earnestly insists Rhaenyra swore remains maiden believes her.That night Viserys summons Rhaenyra quarters .,Who is Viserys?,Viserys was a PERSON who That night Viserys summons Rhaenyra quarters .
Alicent earnestly insists Rhaenyra swore remains maiden believes her.That night Viserys summons Rhaenyra quarters .,When did Rhaenyra quarters happen?,Rhaenyra quarters was a DATE that That night Viserys summons Rhaenyra quarters .
He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .,Who is Aegon Conqueror?,Aegon Conqueror was a PERSON who He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .
He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .,Who is Aenar Targaryen?,Aenar Targaryen was a PERSON who He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .
He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .,Where is Valyria?,Valyria is a GPE that He shows Valyrian steel dagger heating brazier fire explains dagger carried Aegon Conqueror generations Aenar Targaryen left Valyria .
Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .,Who is Viserys?,Viserys was a PERSON who Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .
Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .,Who is Aegon Conqueror?,Aegon Conqueror was a PERSON who Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .
Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .,Where is Aegon?,Aegon is a GPE that Viserys explains Aegon Conqueror died realized apocalyptic winter saw dragon dream would happen lifetime sought pass warning future generations dynasty : addition passing story king heir Aegon also commissioned last old Valyrian pyromancers etch hidden message onto personal dagger visible heated red-hot .
Viserys says responsibility handed Rhaenyra burden knowledge larger throne desires .,Who is Viserys?,Viserys was a PERSON who Viserys says responsibility handed Rhaenyra burden knowledge larger throne desires .
Viserys bluntly tells right born woman means .,Who is Viserys?,Viserys was a PERSON who Viserys bluntly tells right born woman means .
He says Jaehaerys would disinherited luxury duty hold realm together preparation doom Aegon foresaw .,Who is Jaehaerys?,Jaehaerys was a PERSON who He says Jaehaerys would disinherited luxury duty hold realm together preparation doom Aegon foresaw .
He says Jaehaerys would disinherited luxury duty hold realm together preparation doom Aegon foresaw .,Where is Aegon?,Aegon is a GPE that He says Jaehaerys would disinherited luxury duty hold realm together preparation doom Aegon foresaw .
They verge civil war House Velaryon marriage-alliance families needed reunite rest realm .,What is House Velaryon?,House Velaryon is a ORG that They verge civil war House Velaryon marriage-alliance families needed reunite rest realm .
He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .,Who is Corlys?,Corlys was a PERSON who He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .
He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .,Who is Laenor Velaryon?,Laenor Velaryon was a PERSON who He commands Rhaenyra marry Corlys 's son Laenor Velaryon match knows Corlys accept Rhaenyra named heir Iron Throne .
