context,questions,answers
Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .
Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .,Who is betroths Corlys 's?,betroths Corlys 's was a PERSON who Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .
Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .,Who is Lucerys Rhaena Targaryen?,Lucerys Rhaena Targaryen was a PERSON who Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .
Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .,Who is Jacaerys Velaryon Baela?,Jacaerys Velaryon Baela was a PERSON who Rhaenys Rhaenyra 's proposal betroths Corlys 's grandchildren Lucerys Rhaena Targaryen well Jacaerys Velaryon Baela Targaryen Viserys 's blessing .
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Corlys?,Corlys was a PERSON who Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Vaemond?,Vaemond was a PERSON who Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Rhaenyra?,Rhaenyra was a PERSON who Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Alicent?,Alicent was a PERSON who Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Rhaenys?,Rhaenys was a PERSON who Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,What is Iron Throne?,Iron Throne is a ORG that Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,Who is Corlys?,Corlys was a PERSON who Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .
Soon Corlys 's brother Vaemond executed Daemon Targaryen insulting wife Rhaenyra family.Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .,When did six years happen?,six years was a DATE that Alicent attempts gain Rhaenys 's support Greens Prince Aegon Targaryen claim Iron Throne claiming even Corlys abandoned gone six years fight desperate battle returned badly injured leaving Rhaenys chart course alone .
The attempt futile Rhaenys respects Corlys 's wishes affirms allegiance Princess Rhaenyra Blacks .,Who is Corlys?,Corlys was a PERSON who The attempt futile Rhaenys respects Corlys 's wishes affirms allegiance Princess Rhaenyra Blacks .
Corlys shrewd man .,Who is Corlys?,Corlys was a PERSON who Corlys shrewd man .
Despite several disagreements King Viserys remains loyal crown .,Who is King Viserys?,King Viserys was a PERSON who Despite several disagreements King Viserys remains loyal crown .
