context,questions,answers
Additionally dragon Syrax produces new clutch eggs gift one Aemond .,What is Aemond?,Aemond is a ORG that Additionally dragon Syrax produces new clutch eggs gift one Aemond .
Viserys says quite judicious proposal Alicent incredulous .,Who is Viserys?,Viserys was a PERSON who Viserys says quite judicious proposal Alicent incredulous .
Viserys says quite judicious proposal Alicent incredulous .,Who is Alicent?,Alicent was a PERSON who Viserys says quite judicious proposal Alicent incredulous .
After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .,Who is Alicent?,Alicent was a PERSON who After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .
After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .,Who is Viserys?,Viserys was a PERSON who After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .
After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .,Who is Jace?,Jace was a PERSON who After leaving council Alicent argues Viserys offer insult stopping short saying aloud Jace really bastard .
Alicent thinks Rhaenyra making offer backed corner .,Who is Alicent?,Alicent was a PERSON who Alicent thinks Rhaenyra making offer backed corner .
Viserys tries urge bring peace royal family king able make choice Alicent sharply says wants 's cold grave .,Who is Viserys?,Viserys was a PERSON who Viserys tries urge bring peace royal family king able make choice Alicent sharply says wants 's cold grave .
Viserys tries urge bring peace royal family king able make choice Alicent sharply says wants 's cold grave .,Who is Alicent?,Alicent was a PERSON who Viserys tries urge bring peace royal family king able make choice Alicent sharply says wants 's cold grave .
They arrive king 's private chambers soon joined Lyonel Strong come offer resignation Hand .,What is Lyonel Strong?,Lyonel Strong is a ORG that They arrive king 's private chambers soon joined Lyonel Strong come offer resignation Hand .
Viserys hesitant lose trusted advisor asks say aloud rumors Lyonel .,Who is Viserys?,Viserys was a PERSON who Viserys hesitant lose trusted advisor asks say aloud rumors Lyonel .
Viserys hesitant lose trusted advisor asks say aloud rumors Lyonel .,Who is Lyonel?,Lyonel was a PERSON who Viserys hesitant lose trusted advisor asks say aloud rumors Lyonel .
Viserys says ca n't bring speak rumors aloud ca n't resign due .,Who is Viserys?,Viserys was a PERSON who Viserys says ca n't bring speak rumors aloud ca n't resign due .
Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .,What is Lyonel?,Lyonel is a ORG that Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .
Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .,Who is Harwin?,Harwin was a PERSON who Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .
Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .,Who is Harrenhal?,Harrenhal was a PERSON who Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .
Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .,What is City Watch?,City Watch is a ORG that Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .
Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .,Who is Lyonel?,Lyonel was a PERSON who Lyonel agrees asks take Harwin back Harrenhal : dismissed Commander City Watch Lyonel 's eldest son heir time prepares rule family 's seat .
Viserys agrees.Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .,Who is Viserys?,Viserys was a PERSON who Viserys agrees.
Viserys agrees.Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .,Who is Alicent?,Alicent was a PERSON who Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .
Viserys agrees.Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .,Who is Lyonel?,Lyonel was a PERSON who Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .
Viserys agrees.Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .,Who is Larys Strong?,Larys Strong was a PERSON who Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .
Viserys agrees.Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .,When did past years happen?,past years was a DATE that Alicent later meets meal private chambers Lyonel 's younger son Larys Strong past years taken position royal interrogator dungeons .
Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .,Who is Alicent?,Alicent was a PERSON who Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .
Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .,What is Small Council?,Small Council is a ORG that Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .
Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .,Who is Larys?,Larys was a PERSON who Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .
Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .,Who is Harwin?,Harwin was a PERSON who Alicent come rely informant though time turn inform events Small Council : Larys 's father refused confront king Harwin 's alleged affair Rhaenyra remain Hand .
Alicent laments lack allies court says father Otto Hightower could rely impartial .,Who is Alicent?,Alicent was a PERSON who Alicent laments lack allies court says father Otto Hightower could rely impartial .
Alicent laments lack allies court says father Otto Hightower could rely impartial .,Who is Otto Hightower?,Otto Hightower was a PERSON who Alicent laments lack allies court says father Otto Hightower could rely impartial .
Larys points father would n't exactly `` impartial '' Alicent sharply says frustration would partial .,Who is Larys?,Larys was a PERSON who Larys points father would n't exactly `` impartial '' Alicent sharply says frustration would partial .
Larys points father would n't exactly `` impartial '' Alicent sharply says frustration would partial .,Who is Alicent?,Alicent was a PERSON who Larys points father would n't exactly `` impartial '' Alicent sharply says frustration would partial .
Alicent openly wonders King 's Landing one take side.Seizing pretext Larys goes castle dungeons picks three men condemned death .,Who is Alicent?,Alicent was a PERSON who Alicent openly wonders King 's Landing one take side.
Alicent openly wonders King 's Landing one take side.Seizing pretext Larys goes castle dungeons picks three men condemned death .,What is King 's Landing?,King 's Landing is a ORG that Alicent openly wonders King 's Landing one take side.
Alicent openly wonders King 's Landing one take side.Seizing pretext Larys goes castle dungeons picks three men condemned death .,Who is Larys?,Larys was a PERSON who Seizing pretext Larys goes castle dungeons picks three men condemned death .
He offers become agents spare lives though need tongues cut ca n't repeat secrets.Meanwhile Harwin Strong makes emotional silent goodbye Rhaenyra three sons .,Who is Harwin Strong?,Harwin Strong was a PERSON who Meanwhile Harwin Strong makes emotional silent goodbye
After leaves Rhaenyra tells Jace still write .,Who is Jace?,Jace was a PERSON who After leaves Rhaenyra tells Jace still write .
Jace eldest cognizant sons bluntly asks Harwin Strong really father bastard .,Who is Jace?,Jace was a PERSON who Jace eldest cognizant sons bluntly asks Harwin Strong really father bastard .
Jace eldest cognizant sons bluntly asks Harwin Strong really father bastard .,Who is Harwin Strong?,Harwin Strong was a PERSON who Jace eldest cognizant sons bluntly asks Harwin Strong really father bastard .
Taken aback Rhaenyra bring give straight answer aloud : instead says son Targaryen 's matters .,Who is Targaryen?,Targaryen was a PERSON who Taken aback Rhaenyra bring give straight answer aloud : instead says son Targaryen 's matters .
Both aware indirect answer truly implies Jace left stunned .,Who is Jace?,Jace was a PERSON who Both aware indirect answer truly implies Jace left stunned .
In Pentos Laena gone labor takes bad turn .,What is Pentos Laena?,Pentos Laena is a ORG that In Pentos Laena gone labor takes bad turn .
The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .,Who is Daemon?,Daemon was a PERSON who The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .
The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .,Who is Viserys?,Viserys was a PERSON who The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .
The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .,Who is Aemma Arryn?,Aemma Arryn was a PERSON who The physician informs Daemon baby breeched presenting similar choice one brother Viserys faced Queen Aemma Arryn died childbirth .
While Viserys situation asked child could saved Daemon asks way save mother 's life physician says .,Where is Viserys?,Viserys is a GPE that While Viserys situation asked child could saved Daemon asks way save mother 's life physician says .
While Viserys situation asked child could saved Daemon asks way save mother 's life physician says .,What is Daemon?,Daemon is a ORG that While Viserys situation asked child could saved Daemon asks way save mother 's life physician says .
Overhearing Laena manages flee room mansion rushes dragon beach .,What is Laena?,Laena is a ORG that Overhearing Laena manages flee room mansion rushes dragon beach .
Overhearing Laena manages flee room mansion rushes dragon beach .,Where is dragon beach?,dragon beach is a GPE that Overhearing Laena manages flee room mansion rushes dragon beach .
Preferring dragon-rider 's death quick one instead continued agony commands Vhagar burn .,Who is Vhagar?,Vhagar was a PERSON who Preferring dragon-rider 's death quick one instead continued agony commands Vhagar burn .
After hesitation Vhagar complies immolates time Daemon see .,What is Vhagar?,Vhagar is a ORG that After hesitation Vhagar complies immolates time Daemon see .
After hesitation Vhagar complies immolates time Daemon see .,Who is Daemon?,Daemon was a PERSON who After hesitation Vhagar complies immolates time Daemon see .
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,What is Laena?,Laena is a ORG that At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,Where is Riverlands Lyonel?,Riverlands Lyonel is a GPE that In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,Who is Harwin?,Harwin was a PERSON who In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,Where is Harrenhal?,Harrenhal is a GPE that In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,When did half-ruined happen?,half-ruined was a DATE that In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .
At dawn Daemon devastated daughters look mansion 's roof Laena 's charred remains below.In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .,What is House?,House is a ORG that In Riverlands Lyonel escorts Harwin back Harrenhal massive castle left half-ruined century Targaryen Conquest later gifted House Strong .
Larys 's tongueless agents follow .,Who is Larys?,Larys was a PERSON who Larys 's tongueless agents follow .
Lyonel awakened night fire set castle .,Who is Lyonel?,Lyonel was a PERSON who Lyonel awakened night fire set castle .
Harwin rushes door father 's chamber heat sealed lock shut .,Who is Harwin?,Harwin was a PERSON who Harwin rushes door father 's chamber heat sealed lock shut .
The ceiling collapses burn death.Meanwhile Rhaenyra finds Laenor practicing yard Qarl Correy .,Who is Laenor?,Laenor was a PERSON who Meanwhile Rhaenyra finds Laenor practicing yard Qarl Correy .
The ceiling collapses burn death.Meanwhile Rhaenyra finds Laenor practicing yard Qarl Correy .,Who is Qarl Correy?,Qarl Correy was a PERSON who Meanwhile Rhaenyra finds Laenor practicing yard Qarl Correy .
After attempts peace Alicent failed agreed advice wants leave gathering storm .,Who is Alicent?,Alicent was a PERSON who After attempts peace Alicent failed agreed advice wants leave gathering storm .
She relocated sons household seat Dragonstone island free wagging tongues Alicent 's plotting .,What is Dragonstone?,Dragonstone is a ORG that She relocated sons household seat Dragonstone island free wagging tongues Alicent 's plotting .
She relocated sons household seat Dragonstone island free wagging tongues Alicent 's plotting .,Who is Alicent?,Alicent was a PERSON who She relocated sons household seat Dragonstone island free wagging tongues Alicent 's plotting .
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Alicent?,Alicent was a PERSON who well : realizes need every sword eventual conflict Alicent children.
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Larys Strong?,Larys Strong was a PERSON who Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Alicent?,Alicent was a PERSON who Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Kinslaying?,Kinslaying was a PERSON who Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Harrenhal?,Harrenhal was a PERSON who Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is King Alicent 's?,King Alicent 's was a PERSON who Hand King Alicent 's father Otto return .
She asks come invites bring compaion Qarl well : realizes need every sword eventual conflict Alicent children.Larys Strong meets Alicent private chambers cheerfully reveals father brother burned death act Kinslaying elevate new Lord Harrenhal clear post Hand King Alicent 's father Otto return .,Who is Otto?,Otto was a PERSON who Hand King Alicent 's father Otto return .
Alicent however horrified crime says never wished .,Who is Alicent?,Alicent was a PERSON who Alicent however horrified crime says never wished .
Larys assures reward time right .,Who is Larys?,Larys was a PERSON who Larys assures reward time right .
