context,questions,answers
He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .,Who is Laenor Velaryon?,Laenor Velaryon was a PERSON who He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.
He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .,Who is Corlys?,Corlys was a PERSON who He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.
He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .,What is Iron Throne?,Iron Throne is a ORG that He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.
He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .,Who is Viserys?,Viserys was a PERSON who Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .
He commands Rhaenyra marry Corlys 's son Laenor Velaryon Lord Corlys accept match Rhaenyra anything less named heir Iron Throne.Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .,Who is Otto Hightower Hand King?,Otto Hightower Hand King was a PERSON who Rhaenyra agrees without protest one condition : Viserys removes Otto Hightower Hand King .
Not Otto slighted Rhaenyra Rhaenyra points always pushing grandson Aegon named heir Iron Throne .,Who is Aegon?,Aegon was a PERSON who Not Otto slighted Rhaenyra Rhaenyra points always pushing grandson Aegon named heir Iron Throne .
Not Otto slighted Rhaenyra Rhaenyra points always pushing grandson Aegon named heir Iron Throne .,What is Iron Throne?,Iron Throne is a ORG that Not Otto slighted Rhaenyra Rhaenyra points always pushing grandson Aegon named heir Iron Throne .
If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .,Where is Aegon?,Aegon is a GPE that If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .
If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .,What is Rhaenyra?,Rhaenyra is a ORG that If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .
If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .,Who is Laenor Viserys?,Laenor Viserys was a PERSON who If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .
If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .,Who is Otto?,Otto was a PERSON who If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .
If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .,Who is Velaryons?,Velaryons was a PERSON who If Aegon named heir would ruin Rhaenyra 's marriage-alliance Laenor Viserys focused obtaining long Otto remains Hand always try undermine peace Velaryons .
Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Viserys?,Viserys was a PERSON who Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Otto?,Otto was a PERSON who Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .,Who is Hightower?,Hightower was a PERSON who Viserys first scoffs every lord council self-interested somehow Rhaenyra insists Otto self-interested would indeed jeopardize stability realm goal put heir Hightower blood throne .
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,Who is Viserys?,Viserys was a PERSON who While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,Who is Otto?,Otto was a PERSON who While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,When did years happen?,years was a DATE that While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,Who is Otto Hightower?,Otto Hightower was a PERSON who Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,Where is Viserys?,Viserys is a GPE that Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .
While reluctant Viserys blind Otto 's constant attempts manipulation years grudgingly relents.Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .,What is Small Council?,Small Council is a ORG that Some time later Otto Hightower summoned meet Viserys alone Small Council chamber .
Viserys immediately launches story father Baelon Targaryen served Hand King five days .,Who is Viserys?,Viserys was a PERSON who Viserys immediately launches
Viserys immediately launches story father Baelon Targaryen served Hand King five days .,When did five days happen?,five days was a DATE that story father Baelon Targaryen served Hand King five days .
Baelon healthy warrior dragon-rider prime life Old King Jaehaerys named new Hand King mere five days later suddenly died .,Where is King Jaehaerys?,King Jaehaerys is a GPE that Baelon healthy warrior dragon-rider prime life Old King Jaehaerys named new Hand King mere five days later suddenly died .
Baelon healthy warrior dragon-rider prime life Old King Jaehaerys named new Hand King mere five days later suddenly died .,When did five days later happen?,five days later was a DATE that Baelon healthy warrior dragon-rider prime life Old King Jaehaerys named new Hand King mere five days later suddenly died .
In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .,When did five days happen?,five days was a DATE that In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .
In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .,Who is Otto?,Otto was a PERSON who In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .
In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .,Who is Viserys?,Viserys was a PERSON who In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .
In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .,Who is Otto?,Otto was a PERSON who In five days Otto went another man royal court second powerful man realm Viserys wonders long took Otto start choosing interests king .
Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction '' Hightowers could subsume reign within .,Who is Viserys?,Viserys was a PERSON who Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction ''
Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction '' Hightowers could subsume reign within .,Who is Alicent?,Alicent was a PERSON who Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction ''
Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction '' Hightowers could subsume reign within .,Who is Aemma?,Aemma was a PERSON who Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction ''
Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction '' Hightowers could subsume reign within .,Who is Otto?,Otto was a PERSON who Viserys says Alicent get worst grief Aemma died realizes much Otto intended `` calculated distraction ''
Otto pleads absurd knows Viserys Alicent love .,Who is Otto?,Otto was a PERSON who Otto pleads absurd knows Viserys Alicent love .
Otto pleads absurd knows Viserys Alicent love .,Who is Viserys Alicent?,Viserys Alicent was a PERSON who Otto pleads absurd knows Viserys Alicent love .
Viserys n't deny says Otto 's interests longer align realm .,Who is Viserys?,Viserys was a PERSON who Viserys n't deny says Otto 's interests longer align realm .
Viserys n't deny says Otto 's interests longer align realm .,Who is Otto?,Otto was a PERSON who Viserys n't deny says Otto 's interests longer align realm .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is Viserys?,Viserys was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is crown realm?,crown realm was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .,Who is Otto?,Otto was a PERSON who Pained Viserys says crown realm owe Otto great debt never repaid longer trust judgement .
Saying takes Otto 's pin office Hand tunic .,Who is Otto?,Otto was a PERSON who Saying takes Otto 's pin office Hand tunic .
Late night Rhaenyra reading alone chambers Grand Maester Mellos arrives .,What is Grand Maester Mellos?,Grand Maester Mellos is a ORG that Late night Rhaenyra reading alone chambers Grand Maester Mellos arrives .
Mellos tells Rhaenyra `` rid unwanted consequences . '',Who is Mellos?,Mellos was a PERSON who Mellos tells Rhaenyra `` rid unwanted consequences . ''
Rhaenyra presented moon tea abortifacient meaning father either n't believe n't sure believe insisted n't sex uncle Daemon .,Who is Daemon?,Daemon was a PERSON who Rhaenyra presented moon tea abortifacient meaning father either n't believe n't sure believe insisted n't sex uncle Daemon .
She actually premarital sex Criston Cole .,Who is Criston Cole?,Criston Cole was a PERSON who She actually premarital sex Criston Cole .
