context,questions,answers
Later evening Alicent goes speak Viserys reveals received petition Ser Vaemond Velaryon requesting reinforcements Stepstones well frustratedly insisting Rhaenyra needs husband suitable rank support rule side King-Consort regardless personal feelings matter .,Who is Ser Vaemond Velaryon?,Ser Vaemond Velaryon was a PERSON who Later evening Alicent goes speak Viserys reveals received petition Ser Vaemond Velaryon requesting reinforcements
Later evening Alicent goes speak Viserys reveals received petition Ser Vaemond Velaryon requesting reinforcements Stepstones well frustratedly insisting Rhaenyra needs husband suitable rank support rule side King-Consort regardless personal feelings matter .,What is Stepstones?,Stepstones is a ORG that Stepstones well frustratedly insisting Rhaenyra needs husband suitable rank support rule side King-Consort regardless personal feelings matter .
Later evening Alicent goes speak Viserys reveals received petition Ser Vaemond Velaryon requesting reinforcements Stepstones well frustratedly insisting Rhaenyra needs husband suitable rank support rule side King-Consort regardless personal feelings matter .,What is King-Consort?,King-Consort is a ORG that Stepstones well frustratedly insisting Rhaenyra needs husband suitable rank support rule side King-Consort regardless personal feelings matter .
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,Who is Alicent?,Alicent was a PERSON who Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,Who is Viserys?,Viserys was a PERSON who Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,Who is Stepstones?,Stepstones was a PERSON who Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,Where is Westeros Velaryons?,Westeros Velaryons is a GPE that Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,Who is Viserys?,Viserys was a PERSON who The next morning Viserys summons Rhaenyra Small Council chamber .
Alicent urges Viserys give Rhaenyra least belief choose husband well sending reinforcements Stepstones since better Westeros Velaryons Daemon rather Crabfeeder victorious.The next morning Viserys summons Rhaenyra Small Council chamber .,What is Rhaenyra Small Council?,Rhaenyra Small Council is a ORG that The next morning Viserys summons Rhaenyra Small Council chamber .
He reveals intention send reinforcements Daemon ; Viserys refuses let younger brother die pride .,What is Daemon?,Daemon is a ORG that He reveals intention send reinforcements Daemon ; Viserys refuses let younger brother die pride .
He reveals intention send reinforcements Daemon ; Viserys refuses let younger brother die pride .,Where is Viserys?,Viserys is a GPE that He reveals intention send reinforcements Daemon ; Viserys refuses let younger brother die pride .
He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .,What is Rhaenyra?,Rhaenyra is a ORG that He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .
He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .,What is Small Council?,Small Council is a ORG that He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .
He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .,Where is Viserys?,Viserys is a GPE that He asks Rhaenyra 's thoughts matter retorts Small Council made frequently clear thoughts matters governance immaterial prompting Viserys exasperatedly ask daughter intends become much thorn side brother .
He apologizes trying foist Jason Lannister insisting wanted help Rhaenyra providing House Lannister 's wealth power marriage ; Rhaenyra scoffs mind father making pretty transparent effort get way could replace .,Who is Jason Lannister?,Jason Lannister was a PERSON who He apologizes trying foist Jason Lannister insisting wanted help Rhaenyra providing House Lannister 's wealth power marriage ; Rhaenyra scoffs mind father making pretty transparent effort get way could replace .
He apologizes trying foist Jason Lannister insisting wanted help Rhaenyra providing House Lannister 's wealth power marriage ; Rhaenyra scoffs mind father making pretty transparent effort get way could replace .,What is House?,House is a ORG that He apologizes trying foist Jason Lannister insisting wanted help Rhaenyra providing House Lannister 's wealth power marriage ; Rhaenyra scoffs mind father making pretty transparent effort get way could replace .
Viserys insists trying replace Rhaenyra reminds even though marriage mother became happy one originally arranged political gain royal marriages Westerosi history .,Who is Viserys?,Viserys was a PERSON who Viserys insists trying replace Rhaenyra reminds even though marriage mother became happy one originally arranged political gain royal marriages Westerosi history .
Viserys urges Rhaenyra pick husband happiness starting family build support claim Iron Throne husband 's family insists allow choose consort .,Who is Viserys?,Viserys was a PERSON who Viserys urges Rhaenyra pick husband happiness starting family build support claim Iron Throne husband 's family insists allow choose consort .
Viserys urges Rhaenyra pick husband happiness starting family build support claim Iron Throne husband 's family insists allow choose consort .,What is Iron Throne?,Iron Throne is a ORG that Viserys urges Rhaenyra pick husband happiness starting family build support claim Iron Throne husband 's family insists allow choose consort .
It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .,When did three years happen?,three years was a DATE that It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .
It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .,Who is Corlys Velaryon Prince?,Corlys Velaryon Prince was a PERSON who It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .
It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .,What is Stepstones?,Stepstones is a ORG that It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .
It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .,Who is Craghas Drahar?,Craghas Drahar was a PERSON who It three years since Lord Corlys Velaryon Prince Daemon Targaryen led invasion fleet Stepstones put end depredations Craghas Drahar .
On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .,Who is Bloodstone Drahar?,Bloodstone Drahar was a PERSON who On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .
On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .,What is Daemon?,Daemon is a ORG that On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .
On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .,What is Triarchy?,Triarchy is a ORG that On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .
On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .,Where is Drahar?,Drahar is a GPE that On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .
On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .,What is Caraxes?,Caraxes is a ORG that On beach Bloodstone Drahar amuses executing prisoners men loot wreckage Velaryon ship Daemon descends atop Caraxes dragon 's fire incinerating many Triarchy 's soldiers beach rest retreat Drahar island 's caverns Caraxes pursue .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Where is Volleys?,Volleys is a GPE that Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Daemon Caraxes?,Daemon Caraxes was a PERSON who Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,When did Several weeks later happen?,Several weeks later was a DATE that Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Velaryon camp Dwarfstone Corlys?,Velaryon camp Dwarfstone Corlys was a PERSON who Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Laenor?,Laenor was a PERSON who Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Vaemond?,Vaemond was a PERSON who Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Daemon?,Daemon was a PERSON who Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Volleys arrows Triarchy archers cliffs overlooking beach force Daemon Caraxes retreat.Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .,Who is Drahar?,Drahar was a PERSON who Several weeks later Velaryon camp Dwarfstone Corlys along son Laenor brother Vaemond discuss situation Daemon returns another dragonborne sortie Drahar 's stronghold .
Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .,Who is Corlys?,Corlys was a PERSON who Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .
Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .,What is Driftmark?,Driftmark is a ORG that Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .
Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .,When did weeks happen?,weeks was a DATE that Corlys lists supplies run men demoralized ships bound resupply Driftmark still weeks away .
Laenor proposes desperate gambit using Daemon bait lure Crabfeeder 's forces open eliminate despite uncle 's misgivings .,Who is Laenor?,Laenor was a PERSON who Laenor proposes desperate gambit using Daemon bait lure Crabfeeder 's forces open eliminate despite uncle 's misgivings .
Laenor proposes desperate gambit using Daemon bait lure Crabfeeder 's forces open eliminate despite uncle 's misgivings .,What is Daemon?,Daemon is a ORG that Laenor proposes desperate gambit using Daemon bait lure Crabfeeder 's forces open eliminate despite uncle 's misgivings .
The war council interrupted arrival Ser Addam messenger King 's Landing sent Viserys promising brother reinforcements .,Where is Viserys?,Viserys is a GPE that The war council interrupted arrival Ser Addam messenger King 's Landing sent Viserys promising brother reinforcements .
Furious notion bailed older brother Daemon furiously attacks messenger beating helmet Velaryons intervene .,Who is Daemon?,Daemon was a PERSON who Furious notion bailed older brother Daemon furiously attacks messenger beating helmet Velaryons intervene .
Furious notion bailed older brother Daemon furiously attacks messenger beating helmet Velaryons intervene .,Who is Velaryons?,Velaryons was a PERSON who Furious notion bailed older brother Daemon furiously attacks messenger beating helmet Velaryons intervene .
Daemon later departs Bloodstone alone rowing boat.Fashioning white flag wreckage previous battles Bloodstone Daemon goes one knee holding Dark Sister gesture surrender .,What is Bloodstone?,Bloodstone is a ORG that Daemon later departs Bloodstone alone rowing boat.
Daemon later departs Bloodstone alone rowing boat.Fashioning white flag wreckage previous battles Bloodstone Daemon goes one knee holding Dark Sister gesture surrender .,Who is Bloodstone Daemon?,Bloodstone Daemon was a PERSON who Fashioning white flag wreckage previous battles Bloodstone Daemon goes one knee holding Dark Sister gesture surrender .
When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .,Who is Drahar?,Drahar was a PERSON who When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .
When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .,Who is Daemon?,Daemon was a PERSON who When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .
When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .,Who is Dark Sister?,Dark Sister was a PERSON who When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .
When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .,Who is Drahar?,Drahar was a PERSON who When one Drahar 's soldiers moves take sword Daemon stabs dagger recovers Dark Sister cuts man standing Drahar .
The Triarchy archers bring Daemon short goal Triarchy soldiers move finish set ablaze Laenor Velaryon astride dragon Seasmoke wipes Triarchy archers overlooking battlefield .,What is Daemon?,Daemon is a ORG that The Triarchy archers bring Daemon short goal Triarchy soldiers move finish set ablaze Laenor Velaryon astride dragon Seasmoke wipes Triarchy archers overlooking battlefield .
The Triarchy archers bring Daemon short goal Triarchy soldiers move finish set ablaze Laenor Velaryon astride dragon Seasmoke wipes Triarchy archers overlooking battlefield .,Who is Laenor Velaryon?,Laenor Velaryon was a PERSON who The Triarchy archers bring Daemon short goal Triarchy soldiers move finish set ablaze Laenor Velaryon astride dragon Seasmoke wipes Triarchy archers overlooking battlefield .
As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .,Who is Corlys Vaemond?,Corlys Vaemond was a PERSON who As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .
As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .,Who is Daemon?,Daemon was a PERSON who As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .
As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .,Who is Drahar?,Drahar was a PERSON who As Triarchy forces reel Corlys Vaemond lead brutal counterattack enemy Daemon pursues Drahar caves .
As Velaryon forces claim victory blood-stained Daemon emerges dragging upper half Drahar 's bisected corpse behind .,Who is Daemon?,Daemon was a PERSON who As Velaryon forces claim victory blood-stained Daemon emerges dragging upper half Drahar 's bisected corpse behind .
As Velaryon forces claim victory blood-stained Daemon emerges dragging upper half Drahar 's bisected corpse behind .,Who is Drahar?,Drahar was a PERSON who As Velaryon forces claim victory blood-stained Daemon emerges dragging upper half Drahar 's bisected corpse behind .
