context,questions,answers
Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .,What is Aemond?,Aemond is a ORG that Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .
Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .,Who is Alicent?,Alicent was a PERSON who Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .
Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .,What is Aemond Rhaenyra?,Aemond Rhaenyra is a ORG that Rhaenyra says Aemond 's maiming regrettable accident Alicent says sons brought knife fight intending kill Aemond Rhaenyra denies saying brought knife forced defend .
Rhaenyra says Aemond made `` vile insults '' sons bastards questioning legitimacy highest treasons .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra says Aemond made `` vile insults '' sons bastards questioning legitimacy highest treasons .
Rhaenyra says Aemond made `` vile insults '' sons bastards questioning legitimacy highest treasons .,What is Aemond?,Aemond is a ORG that Rhaenyra says Aemond made `` vile insults '' sons bastards questioning legitimacy highest treasons .
She demands Aemond `` sharply questioned '' find heard slanders .,What is Aemond?,Aemond is a ORG that She demands Aemond `` sharply questioned '' find heard slanders .
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,Who is Viserys?,Viserys was a PERSON who Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,Who is Laenor Alicent?,Laenor Alicent was a PERSON who Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,Who is Viserys?,Viserys was a PERSON who Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,What is Aemond?,Aemond is a ORG that Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,What is Rhaenyra?,Rhaenyra is a ORG that Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .
Viserys asks boys ' father Laenor Alicent snidely remarks must `` entertaining '' squires.Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .,Where is Aegon?,Aegon is a GPE that Viserys turns Aemond asks heard accusation Rhaenyra 's sons bastards tense moment looking towards mother says heard brother Aegon .
Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .,Who is Viserys?,Viserys was a PERSON who Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .
Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .,Where is Aegon?,Aegon is a GPE that Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .
Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .,Who is Viserys `?,Viserys ` was a PERSON who Viserys turns eldest son asks heard deft response rather blame mother Aegon implores Viserys `` We know father .
Distraught voice breaking Viserys commands one family must cease infighting .,Who is Viserys?,Viserys was a PERSON who Distraught voice breaking Viserys commands one family must cease infighting .
He orders make apologies show good command king.After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .,Who is Alicent?,Alicent was a PERSON who After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .
He orders make apologies show good command king.After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .,What is Aemond?,Aemond is a ORG that After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .
He orders make apologies show good command king.After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .,What is Rhaenyra?,Rhaenyra is a ORG that After pause Alicent says insufficient apologies restore Aemond 's eye - debt still paid taking eye one Rhaenyra 's sons .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Viserys?,Viserys was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Alicent?,Alicent was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Criston Cole?,Criston Cole was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Viserys aghast Alicent commands Criston Cole bring eye Lucerys .,Who is Lucerys?,Lucerys was a PERSON who Viserys aghast Alicent commands Criston Cole bring eye Lucerys .
Enraged says Luke pick eye loses choice gave son .,Who is Luke?,Luke was a PERSON who Enraged says Luke pick eye loses choice gave son .
Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .,Who is Viserys?,Viserys was a PERSON who Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .
Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .,What is Rhaenyra?,Rhaenyra is a ORG that Viserys insists matter finished onward anyone dares question legitimacy Rhaenyra 's sons tongue cut .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .,Who is Alicent?,Alicent was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .,Who is Viserys?,Viserys was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .
Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .,Who is Luke?,Luke was a PERSON who Shaking grief fury Alicent refuses accept : Viserys turns leave pulls Valyrian steel dagger belt rushes across room towards Luke .
As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .,What is Criston?,Criston is a ORG that As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .
As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .,Who is Alicent Daemon?,Alicent Daemon was a PERSON who As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .
As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .,What is Ser Harrold?,Ser Harrold is a ORG that As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .
As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .,Who is Kingsguard?,Kingsguard was a PERSON who As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .
As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .,What is Hightower Velaryon?,Hightower Velaryon is a ORG that As continue grapple panicked onlookers circle around ; Criston tries support Alicent Daemon intercept Ser Harrold shouts Kingsguard hold crowd back including Hightower Velaryon men-at-arms drawing swords .
Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .,Who is Alicent?,Alicent was a PERSON who Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .
Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .,When did years happen?,years was a DATE that Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .
Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .,Who is Alicent?,Alicent was a PERSON who Alicent shouts accusations Rhaenyra bottled years : ever done expected upholding family law Rhaenyra always free pleases ( Alicent entered arranged marriage man old enough father Rhaenyra blatantly love affair outside marriage producing three obviously bastard sons ) .
This last straw Alicent Rhaenyra even son maim Alicent 's son face repercussions .,Who is Alicent Rhaenyra?,Alicent Rhaenyra was a PERSON who This last straw Alicent Rhaenyra even son maim Alicent 's son face repercussions .
This last straw Alicent Rhaenyra even son maim Alicent 's son face repercussions .,Who is Alicent?,Alicent was a PERSON who This last straw Alicent Rhaenyra even son maim Alicent 's son face repercussions .
Alicent shouts Rhaenyra sense duty sacrifice even Viserys Otto demand put blade .,Who is Alicent?,Alicent was a PERSON who Alicent shouts Rhaenyra sense duty sacrifice even Viserys Otto demand put blade .
Alicent shouts Rhaenyra sense duty sacrifice even Viserys Otto demand put blade .,Who is Viserys Otto?,Viserys Otto was a PERSON who Alicent shouts Rhaenyra sense duty sacrifice even Viserys Otto demand put blade .
Rhaenyra coldly answers back must exhausting Alicent hide beneath cloak righteousness attacking like everyone sees Alicent truly .,Who is Alicent?,Alicent was a PERSON who Rhaenyra coldly answers back must exhausting Alicent hide beneath cloak righteousness attacking like everyone sees Alicent truly .
Rhaenyra coldly answers back must exhausting Alicent hide beneath cloak righteousness attacking like everyone sees Alicent truly .,Who is Alicent?,Alicent was a PERSON who Rhaenyra coldly answers back must exhausting Alicent hide beneath cloak righteousness attacking like everyone sees Alicent truly .
Alicent makes final push break free grip ends slashing Rhaenyra along left arm .,Who is Alicent?,Alicent was a PERSON who Alicent makes final push break free grip ends slashing Rhaenyra along left arm .
Seeing blood even Alicent horrified control situation become .,Who is Alicent?,Alicent was a PERSON who Seeing blood even Alicent horrified control situation become .
The room falls silent Aemond steps forward despite grievous injury face calmly tells mother mourn fair exchange : may lost eye gained dragon .,What is Aemond?,Aemond is a ORG that The room falls silent Aemond steps forward despite grievous injury face calmly tells mother mourn fair exchange : may lost eye gained dragon .
Later Alicent 's father Otto visits private chamber .,Who is Later Alicent 's?,Later Alicent 's was a PERSON who Later Alicent 's father Otto visits private chamber .
Later Alicent 's father Otto visits private chamber .,Who is Otto?,Otto was a PERSON who Later Alicent 's father Otto visits private chamber .
She humiliated ashamed attempted attack Rhaenyra son guarantees Viserys always side Rhaenyra .,Who is Viserys?,Viserys was a PERSON who She humiliated ashamed attempted attack Rhaenyra son guarantees Viserys always side Rhaenyra .
Otto filled pride however saying playing ugly game moment n't know Alicent determination win .,Who is Otto?,Otto was a PERSON who Otto filled pride however saying playing ugly game moment n't know Alicent determination win .
Otto filled pride however saying playing ugly game moment n't know Alicent determination win .,Who is Alicent?,Alicent was a PERSON who Otto filled pride however saying playing ugly game moment n't know Alicent determination win .
Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .,Who is Otto?,Otto was a PERSON who Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .
Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .,What is Aemond?,Aemond is a ORG that Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .
Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .,Who is Alicent?,Alicent was a PERSON who Otto says young Aemond correct winning largest dragon world side well worth cost eye temporary damage Alicent 's reputation .
He advises humble Viserys cite grief mother inflaming passions time forgive bring .,Who is Viserys?,Viserys was a PERSON who He advises humble Viserys cite grief mother inflaming passions time forgive bring .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,When did The next day happen?,The next day was a DATE that The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,Who is Viserys Alicent?,Viserys Alicent was a PERSON who The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,What is King 's Landing?,King 's Landing is a ORG that The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,Where is Aegon?,Aegon is a GPE that The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,Where is Sunfyre?,Sunfyre is a GPE that The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,Who is Helaena Dreamfyre?,Helaena Dreamfyre was a PERSON who The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
For bide time.The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .,Where is Vhagar?,Vhagar is a GPE that The next day Viserys Alicent entourage leave ship back King 's Landing children leave backs three dragons : Aegon Sunfyre Helaena Dreamfyre Aemond Vhagar .
Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .,Who is Larys Strong?,Larys Strong was a PERSON who Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .
Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .,Who is Alicent?,Alicent was a PERSON who Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .
Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .,What is Aemond?,Aemond is a ORG that Larys Strong approaches Alicent deck ship offers still seeks revenge Aemond 's eye easily arrange sort assassination spy network .
Alicent politely declines saying help gone unnoticed need future time patience discretion accepts .,Who is Alicent?,Alicent was a PERSON who Alicent politely declines saying help gone unnoticed need future time patience discretion accepts .
In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .,What is Rhaenyra?,Rhaenyra is a ORG that In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .
In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .,Who is Laenor?,Laenor was a PERSON who In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .
In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .,Who is Maester Kelvyn?,Maester Kelvyn was a PERSON who In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .
In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .,What is Rhaenyra?,Rhaenyra is a ORG that In Rhaenyra 's chamber Laenor arrives Maester Kelvyn finishes stitching slash Rhaenyra 's arm .
Laenor ashamed saying fought dreadful enemies war could n't defend sister death could defend Rhaenyra .,Who is Laenor?,Laenor was a PERSON who Laenor ashamed saying fought dreadful enemies war could n't defend sister death could defend Rhaenyra .
She informs Aemond called sons bastards .,What is Aemond?,Aemond is a ORG that She informs Aemond called sons bastards .
Laenor admits failed Rhaenyra tried make marriage work even though knew sham truly loves boys maybe loved enough .,Who is Laenor?,Laenor was a PERSON who Laenor admits failed Rhaenyra tried make marriage work even though knew sham truly loves boys maybe loved enough .
Rhaenyra says hope times Laenor lay together would produced child things may different .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra says hope times Laenor lay together would produced child things may different .
Rhaenyra says hope times Laenor lay together would produced child things may different .,Who is Laenor?,Laenor was a PERSON who Rhaenyra says hope times Laenor lay together would produced child things may different .
Laenor says hates gods making Rhaenyra gently insists honorable man good heart rare thing n't ashamed .,Who is Laenor?,Laenor was a PERSON who Laenor says hates gods making Rhaenyra gently insists honorable man good heart rare thing n't ashamed .
Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .,Who is Laenor?,Laenor was a PERSON who Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .
Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .,Who is Ser Qarl?,Ser Qarl was a PERSON who Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .
Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .,Who is Stepstones?,Stepstones was a PERSON who Laenor says Ser Qarl returning soon renewed fighting Stepstones go : instead rededicate Rhaenyra strengthening claim throne raising sons princes realm .
He promises husband deserves.Rhaenyra watches Viserys Alicent 's ship leave shore speaking uncle Daemon High Valyrian .,Who is Viserys Alicent 's?,Viserys Alicent 's was a PERSON who Rhaenyra watches Viserys Alicent 's ship leave shore speaking uncle Daemon High Valyrian .
He promises husband deserves.Rhaenyra watches Viserys Alicent 's ship leave shore speaking uncle Daemon High Valyrian .,Who is Daemon High Valyrian?,Daemon High Valyrian was a PERSON who Rhaenyra watches Viserys Alicent 's ship leave shore speaking uncle Daemon High Valyrian .
He says could marry Laenor dead says knows this.Daemon discretely meets Laenor 's lover Qarl Correy docks Driftmark .,Who is Laenor?,Laenor was a PERSON who He says could marry Laenor dead says knows this.
He says could marry Laenor dead says knows this.Daemon discretely meets Laenor 's lover Qarl Correy docks Driftmark .,Who is Laenor?,Laenor was a PERSON who Daemon discretely meets Laenor 's lover Qarl Correy docks Driftmark .
He says could marry Laenor dead says knows this.Daemon discretely meets Laenor 's lover Qarl Correy docks Driftmark .,Who is Qarl Correy?,Qarl Correy was a PERSON who Daemon discretely meets Laenor 's lover Qarl Correy docks Driftmark .
Qarl asks Daemon wants return says `` quick death one witnesses '' .,Who is Qarl?,Qarl was a PERSON who Qarl asks Daemon wants return says `` quick death one witnesses '' .
Qarl asks Daemon wants return says `` quick death one witnesses '' .,Who is Daemon?,Daemon was a PERSON who Qarl asks Daemon wants return says `` quick death one witnesses '' .
Rhaenyra 's conversation Daemon continues : want tyrant rule terror says tyrants rule terror .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra 's conversation Daemon continues : want tyrant rule terror says tyrants rule terror .
Rhaenyra 's conversation Daemon continues : want tyrant rule terror says tyrants rule terror .,Who is Daemon?,Daemon was a PERSON who Rhaenyra 's conversation Daemon continues : want tyrant rule terror says tyrants rule terror .
Daemon says king queen must cultivate love respect feared powerless .,What is Daemon?,Daemon is a ORG that Daemon says king queen must cultivate love respect feared powerless .
Rhaenyra says love Laenor Daemon says loves `` set free '' .,What is Rhaenyra?,Rhaenyra is a ORG that Rhaenyra says love Laenor Daemon says loves `` set free '' .
Rhaenyra says love Laenor Daemon says loves `` set free '' .,Who is Laenor Daemon?,Laenor Daemon was a PERSON who Rhaenyra says love Laenor Daemon says loves `` set free '' .
She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.Back High Tide castle Daemon discretely sneaks one guards snaps neck .,Who is Laenor?,Laenor was a PERSON who She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.
She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.Back High Tide castle Daemon discretely sneaks one guards snaps neck .,Who is Daemon?,Daemon was a PERSON who She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.
She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.Back High Tide castle Daemon discretely sneaks one guards snaps neck .,Who is Daemon?,Daemon was a PERSON who She says enemies whisper responsible Laenor 's death Daemon says want whisper : ca n't prove anything make enemies fear Daemon capable of.
In main hall Qarl angrily approaches Laenor claiming always looked draws sword .,Who is Laenor?,Laenor was a PERSON who In main hall Qarl angrily approaches Laenor claiming always looked draws sword .
Laenor draws sword well begin fight front Laenor 's frightened servant rushes saying summon guards .,Who is Laenor?,Laenor was a PERSON who Laenor draws sword well begin fight front Laenor 's frightened servant rushes saying summon guards .
Laenor draws sword well begin fight front Laenor 's frightened servant rushes saying summon guards .,Who is Laenor?,Laenor was a PERSON who Laenor draws sword well begin fight front Laenor 's frightened servant rushes saying summon guards .
When guards return along Laenor 's parents horrified find corpse shoved head-first fireplace horrifically burned beyond recognition .,Who is Laenor?,Laenor was a PERSON who When guards return along Laenor 's parents horrified find corpse shoved head-first fireplace horrifically burned beyond recognition .
Rhaenys howls anguish Corlys furiously berates guards allowing atrocity happen.Rhaenyra uncle Daemon marry Valyrian rite ceremony beach small gathering witnessed children Maester Gerardys .,Who is Corlys?,Corlys was a PERSON who Rhaenys howls anguish Corlys furiously berates guards allowing atrocity happen.
Rhaenys howls anguish Corlys furiously berates guards allowing atrocity happen.Rhaenyra uncle Daemon marry Valyrian rite ceremony beach small gathering witnessed children Maester Gerardys .,Who is Daemon?,Daemon was a PERSON who Rhaenyra uncle Daemon marry Valyrian rite ceremony beach small gathering witnessed children Maester Gerardys .
Rhaenys howls anguish Corlys furiously berates guards allowing atrocity happen.Rhaenyra uncle Daemon marry Valyrian rite ceremony beach small gathering witnessed children Maester Gerardys .,Who is Maester Gerardys?,Maester Gerardys was a PERSON who Rhaenyra uncle Daemon marry Valyrian rite ceremony beach small gathering witnessed children Maester Gerardys .
Late night however cloaked figure runs beach Driftmark Qarl Correy waiting rowboat : Laenor Velaryon head shaved wo n't recognized Valyrian silver hair .,Who is Driftmark Qarl Correy?,Driftmark Qarl Correy was a PERSON who Late night however cloaked figure runs beach Driftmark Qarl Correy waiting rowboat : Laenor Velaryon head shaved wo n't recognized Valyrian silver hair .
Late night however cloaked figure runs beach Driftmark Qarl Correy waiting rowboat : Laenor Velaryon head shaved wo n't recognized Valyrian silver hair .,Who is Laenor Velaryon?,Laenor Velaryon was a PERSON who Late night however cloaked figure runs beach Driftmark Qarl Correy waiting rowboat : Laenor Velaryon head shaved wo n't recognized Valyrian silver hair .
Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .,Who is Daemon Qarl?,Daemon Qarl was a PERSON who Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .
Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .,Who is Laenor?,Laenor was a PERSON who Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .
Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .,Who is Daemon?,Daemon was a PERSON who Daemon Qarl helped Laenor fake death swapping clothes guard Daemon killed burned .
Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .,Who is Laenor?,Laenor was a PERSON who Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .
Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .,Who is Qarl?,Qarl was a PERSON who Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .
Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .,Who is Stepstones?,Stepstones was a PERSON who Rhaenyra Daemon `` set free '' arranged marriage trapped Rhaenyra Daemon could enter marriage alliance Laenor could pursue life wanted Qarl adventuring Stepstones .
