context,questions,answers
Viserys laughs however Aegon two years old.A stag captured Otto 's disappointment white one .,When did two years old happen?,two years old was a DATE that Viserys laughs however Aegon two years old.
Viserys laughs however Aegon two years old.A stag captured Otto 's disappointment white one .,Who is Otto?,Otto was a PERSON who A stag captured Otto 's disappointment white one .
Otto rest party watch Viserys struggles put captured animal .,Who is Viserys?,Viserys was a PERSON who Otto rest party watch Viserys struggles put captured animal .
When finally applaud him.Later Otto rest party watch surprise Rhaenyra returns camp boar Ser Criston Cole killed.After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .,Who is Ser Criston Cole?,Ser Criston Cole was a PERSON who Later Otto rest party watch surprise Rhaenyra returns camp boar Ser Criston Cole killed.
When finally applaud him.Later Otto rest party watch surprise Rhaenyra returns camp boar Ser Criston Cole killed.After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .,Who is Otto?,Otto was a PERSON who After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .
When finally applaud him.Later Otto rest party watch surprise Rhaenyra returns camp boar Ser Criston Cole killed.After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .,Where is Aegon?,Aegon is a GPE that After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .
When finally applaud him.Later Otto rest party watch surprise Rhaenyra returns camp boar Ser Criston Cole killed.After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .,When did fifteen years happen?,fifteen years was a DATE that After returning King ’ Landing hunt Otto visits daughter pointing Aegon 's birth united men ended fifteen years uncertainty doubt .
He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .,Who is Alicent?,Alicent was a PERSON who He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .
He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .,Who is Viserys?,Viserys was a PERSON who He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .
He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .,Where is Aegon?,Aegon is a GPE that He tells Alicent must convince Viserys name Aegon heir realm would descend chaos Rhaenyra named instead matter good queen may prove .
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,Who is Alicent?,Alicent was a PERSON who Alicent unhappy idea raising Aegon steal sister 's birthright.
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,Where is Aegon?,Aegon is a GPE that Alicent unhappy idea raising Aegon steal sister 's birthright.
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,Who is Prince Daemon?,Prince Daemon was a PERSON who When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,What is King 's Landing victorious War Stepstones Otto?,King 's Landing victorious War Stepstones Otto is a ORG that When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,Who is Viserys?,Viserys was a PERSON who When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .
Alicent unhappy idea raising Aegon steal sister 's birthright.When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .,Who is Stepstones?,Stepstones was a PERSON who When Prince Daemon returns King 's Landing victorious War Stepstones Otto watches suspiciously kneels Viserys gives crown Stepstones .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Viserys?,Viserys was a PERSON who Viserys embraces brother holds feast Daemon 's honor Otto attends.
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Daemon?,Daemon was a PERSON who Viserys embraces brother holds feast Daemon 's honor Otto attends.
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Otto?,Otto was a PERSON who Viserys embraces brother holds feast Daemon 's honor Otto attends.
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,What is The Small Council?,The Small Council is a ORG that The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Corlys Velaryon Otto?,Corlys Velaryon Otto was a PERSON who The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Oldtown?,Oldtown was a PERSON who The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Corlys?,Corlys was a PERSON who The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Laena?,Laena was a PERSON who The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
Viserys embraces brother holds feast Daemon 's honor Otto attends.The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .,Who is Sealord Braavos?,Sealord Braavos was a PERSON who The Small Council meet discuss Corlys Velaryon Otto informs king according brother Oldtown Lord Corlys plans marry daughter Laena son Sealord Braavos .
This potential alliance would necessitate crown making marriage pact own.One night Otto informed spy working White Worm Princess Rhaenyra Prince Daemon seen together pleasure house .,Who is Otto?,Otto was a PERSON who One night Otto informed spy working White Worm Princess Rhaenyra Prince Daemon seen together pleasure house .
Otto decides inform king though great reluctance .,Who is Otto?,Otto was a PERSON who Otto decides inform king though great reluctance .
Although would undoubtedly discredit Daemon Rhaenyra give grandson Aegon clearer path throne gives pleasure inform king friend daughter losing virginity .,What is Daemon Rhaenyra?,Daemon Rhaenyra is a ORG that Although would undoubtedly discredit Daemon Rhaenyra give grandson Aegon clearer path throne gives pleasure inform king friend daughter losing virginity .
Although would undoubtedly discredit Daemon Rhaenyra give grandson Aegon clearer path throne gives pleasure inform king friend daughter losing virginity .,Who is Aegon?,Aegon was a PERSON who Although would undoubtedly discredit Daemon Rhaenyra give grandson Aegon clearer path throne gives pleasure inform king friend daughter losing virginity .
When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .,Who is Otto?,Otto was a PERSON who When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .
When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .,Who is Viserys?,Viserys was a PERSON who When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .
When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .,Who is Otto?,Otto was a PERSON who When Otto informs Viserys king furiously accuses Otto daughter stalked trying destroy reputation .
Otto tries deny Viserys orders out.Otto later summoned Small Council chamber Viserys .,Who is Otto?,Otto was a PERSON who Otto tries deny Viserys orders out.
Otto tries deny Viserys orders out.Otto later summoned Small Council chamber Viserys .,Who is Viserys?,Viserys was a PERSON who Otto tries deny Viserys orders out.
Otto tries deny Viserys orders out.Otto later summoned Small Council chamber Viserys .,Who is Otto?,Otto was a PERSON who Otto later summoned Small Council chamber Viserys .
Otto tries deny Viserys orders out.Otto later summoned Small Council chamber Viserys .,What is Small Council?,Small Council is a ORG that Otto later summoned Small Council chamber Viserys .
The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .,When did five days happen?,five days was a DATE that The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .
The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .,Where is King Jaehaerys?,King Jaehaerys is a GPE that The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .
The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .,Who is Hand King Otto?,Hand King Otto was a PERSON who The king reminds father Prince Baelon Targaryen died five days King Jaehaerys named Hand King Otto took place .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Viserys?,Viserys was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Otto?,Otto was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Alicent?,Alicent was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Aemma?,Aemma was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Otto?,Otto was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Alicent?,Alicent was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .,Who is Viserys?,Viserys was a PERSON who Viserys figured Otto set Alicent wife Aemma passed Otto insists Alicent loves knows Viserys loves .
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,Who is Viserys?,Viserys was a PERSON who Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,Who is Otto?,Otto was a PERSON who Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,What is King 's Hand?,King 's Hand is a ORG that Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,Who is Otto?,Otto was a PERSON who As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,What is the King ’ Landing?,The King ’ Landing is a FAC that As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,Who is Alicent?,Alicent was a PERSON who As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .
Viserys thanks Otto service realm states judgement compromised dismisses King 's Hand.As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .,What is Rhaenyra?,Rhaenyra is a ORG that As Otto prepares leave King ’ Landing approached Alicent tells ’ want leave believes Rhaenyra ’ claims innocence .
He tells facilitating dismissal Hand responds Otto blame due hard pushed Aegon heir .,Who is Otto?,Otto was a PERSON who He tells facilitating dismissal Hand responds Otto blame due hard pushed Aegon heir .
He tells facilitating dismissal Hand responds Otto blame due hard pushed Aegon heir .,Where is Aegon?,Aegon is a GPE that He tells facilitating dismissal Hand responds Otto blame due hard pushed Aegon heir .
Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .,Who is Otto?,Otto was a PERSON who Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .
Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .,Who is Viserys?,Viserys was a PERSON who Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .
Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .,Who is Alicent?,Alicent was a PERSON who Otto chides naivety presents cold logic situation : When Viserys inevitably dies Rhaenyra kill Alicent 's children whether wants simply ensure survival ensuing conflict .
Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .,Who is Alicent?,Alicent was a PERSON who Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .
Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .,Who is Alicent?,Alicent was a PERSON who Alicent therefore two choices : either start plotting secure position court Rhaenyra fully commit ingratiating stepdaughter hope Rhaenyra takes throne make merciful enough towards Alicent wo n't kill half-siblings .
Unable express words loves wants protect Otto gives sobbing daughter desperate final embrace rides castle.Ten years later deaths Lyonel Harwin Strong Otto reinstated Hand King .,Who is Otto?,Otto was a PERSON who Unable express words loves wants protect Otto gives sobbing daughter desperate final embrace rides castle.
Unable express words loves wants protect Otto gives sobbing daughter desperate final embrace rides castle.Ten years later deaths Lyonel Harwin Strong Otto reinstated Hand King .,When did Ten years later happen?,Ten years later was a DATE that Ten years later deaths Lyonel Harwin Strong Otto reinstated Hand King .
Unable express words loves wants protect Otto gives sobbing daughter desperate final embrace rides castle.Ten years later deaths Lyonel Harwin Strong Otto reinstated Hand King .,Who is Lyonel Harwin Strong Otto?,Lyonel Harwin Strong Otto was a PERSON who Ten years later deaths Lyonel Harwin Strong Otto reinstated Hand King .
