context,questions,answers
* In Fire & Blood Viserys ordered remove tongues Vaemond 's relatives injured Iron Throne severely Maester Gerardys amputate two fingers .,What is Iron Throne?,Iron Throne is a ORG that Vaemond 's relatives injured Iron Throne severely Maester Gerardys amputate two fingers .
* In Fire & Blood Viserys ordered remove tongues Vaemond 's relatives injured Iron Throne severely Maester Gerardys amputate two fingers .,Who is Maester Gerardys?,Maester Gerardys was a PERSON who Vaemond 's relatives injured Iron Throne severely Maester Gerardys amputate two fingers .
* In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .,What is located at Helaena Targaryen?,Helaena Targaryen is a LOC where * In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .
* In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .,Where is Aegon?,Aegon is a GPE that * In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .
* In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .,What is Kingsguard?,Kingsguard is a ORG that * In Fire & Blood Jacaerys Velaryon asked Helaena Targaryen dance Aegon took offense causing argument two could turned violent Kingsguard intervened .
Instead Aemond starts fight `` three Strong boys '' toast .,What is Aemond?,Aemond is a ORG that Instead Aemond starts fight `` three Strong boys '' toast .
* Corlys injured anyone .,Who is Corlys?,Corlys was a PERSON who * Corlys injured anyone .
* In Fire & Blood Viserys grown fat last years .,When did last years happen?,last years was a DATE that * In Fire & Blood Viserys grown fat last years .
* During feast Rhaenyra wears black red Alicent wears green ; according Fire & Blood wore 's color show amity .,Who is Alicent?,Alicent was a PERSON who * During feast Rhaenyra wears black red Alicent wears green ; according Fire & Blood wore 's color show amity .
* During feast Rhaenyra wears black red Alicent wears green ; according Fire & Blood wore 's color show amity .,What is Fire & Blood?,Fire & Blood is a ORG that * During feast Rhaenyra wears black red Alicent wears green ; according Fire & Blood wore 's color show amity .
* Alicent Viserys died .,Who is Alicent Viserys?,Alicent Viserys was a PERSON who * Alicent Viserys died .
A servant discovered body informed Alicent .,Who is Alicent?,Alicent was a PERSON who A servant discovered body informed Alicent .
* According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .,Who is Mushroom Alicent?,Mushroom Alicent was a PERSON who * According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .
* According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .,Who is Viserys?,Viserys was a PERSON who * According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .
* According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .,What is Mushroom King 's?,Mushroom King 's is a ORG that * According Mushroom Alicent poisoned Viserys ( questionable statement since Mushroom King 's Landing Dragonstone Viserys died ) .
* No member council suggested kill Rhaenyra although Alicent father Ser Criston spoke ill Daemon children .,Who is Alicent?,Alicent was a PERSON who * No member council suggested kill Rhaenyra although Alicent father Ser Criston spoke ill Daemon children .
* No member council suggested kill Rhaenyra although Alicent father Ser Criston spoke ill Daemon children .,Who is Ser Criston?,Ser Criston was a PERSON who * No member council suggested kill Rhaenyra although Alicent father Ser Criston spoke ill Daemon children .
Alicent hoped Rhaenyra ( pregnant ) would die birth .,Who is Alicent?,Alicent was a PERSON who Alicent hoped Rhaenyra ( pregnant ) would die birth .
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,Who is Lyman Beesbury 's?,Lyman Beesbury 's was a PERSON who * Lyman Beesbury 's fate disputed Fire & Blood :
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,What is Fire & Blood?,Fire & Blood is a ORG that * Lyman Beesbury 's fate disputed Fire & Blood :
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,Who is chill?,chill was a PERSON who Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,Who is Septon Eustace?,Septon Eustace was a PERSON who Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,Who is Ser Criston Cole slit?,Ser Criston Cole slit was a PERSON who Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,What is Mushroom?,Mushroom is a ORG that Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .
* Lyman Beesbury 's fate disputed Fire & Blood : Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .,Who is Maegor?,Maegor was a PERSON who Grand Maester Orwyle claims arrested taken black cells died chill ; Septon Eustace claims Ser Criston Cole slit throat ; Mushroom suggests Criston threw window onto spikes Maegor 's Holdfast .
However despite claims neither Mushroom Eustace present council .,What is Mushroom Eustace?,Mushroom Eustace is a ORG that However despite claims neither Mushroom Eustace present council .
* Larys suggested council members would swear blood oath cutting palms swearing brotherhood ( except Alicent ) .,Who is Larys?,Larys was a PERSON who * Larys suggested council members would swear blood oath cutting palms swearing brotherhood ( except Alicent ) .
* Larys suggested council members would swear blood oath cutting palms swearing brotherhood ( except Alicent ) .,Who is Alicent?,Alicent was a PERSON who * Larys suggested council members would swear blood oath cutting palms swearing brotherhood ( except Alicent ) .
* Lord Beesbury 80 years old demise 76 .,Who is Beesbury?,Beesbury was a PERSON who * Lord Beesbury 80 years old demise 76 .
* Lord Beesbury 80 years old demise 76 .,When did 80 years old happen?,80 years old was a DATE that * Lord Beesbury 80 years old demise 76 .
* Lord Beesbury 80 years old demise 76 .,When did 76 happen?,76 was a DATE that * Lord Beesbury 80 years old demise 76 .
* Allun Caswell Lady Fell initially imprisoned later beheaded hanged .,Who is Allun Caswell Lady Fell?,Allun Caswell Lady Fell was a PERSON who * Allun Caswell Lady Fell initially imprisoned later beheaded hanged .
* The conversation Alicent Rhaenys occur book .,Who is Alicent Rhaenys?,Alicent Rhaenys was a PERSON who * The conversation Alicent Rhaenys occur book .
* In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .,Where is Aegon?,Aegon is a GPE that * In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .
* In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .,Who is King Alicent?,King Alicent was a PERSON who * In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .
* In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .,Where is Aegon?,Aegon is a GPE that * In show Aegon convinced become King Alicent says father wanted despite Aegon 's disbelief .
In books Aegon motivated Alicent told Rhaenyra would kill siblings children secure claim .,Where is Aegon?,Aegon is a GPE that In books Aegon motivated Alicent told Rhaenyra would kill siblings children secure claim .
In books Aegon motivated Alicent told Rhaenyra would kill siblings children secure claim .,Who is Alicent?,Alicent was a PERSON who In books Aegon motivated Alicent told Rhaenyra would kill siblings children secure claim .
* In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .,What is Green Council?,Green Council is a ORG that * In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .
* In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .,When did week happen?,week was a DATE that * In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .
* In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .,Where is Aegon?,Aegon is a GPE that * In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .
* In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .,Who is Alicent?,Alicent was a PERSON who * In show Green Council took week make preparations crown Aegon made advance without Alicent 's knowledge .
* In show Aegon Conqueror 's crown black iron one ruby though appears slots rubies .,Who is Aegon Conqueror 's?,Aegon Conqueror 's was a PERSON who * In show Aegon Conqueror 's crown black iron one ruby though appears slots rubies .
* Harrold Westerling resign office Lord Commander Kingsguard .,Who is Harrold Westerling?,Harrold Westerling was a PERSON who * Harrold Westerling resign office Lord Commander Kingsguard .
* Harrold Westerling resign office Lord Commander Kingsguard .,Who is Kingsguard?,Kingsguard was a PERSON who * Harrold Westerling resign office Lord Commander Kingsguard .
He died 112 AC Criston Cole succeeded many years Viserys 's death .,What is AC Criston Cole?,AC Criston Cole is a ORG that He died 112 AC Criston Cole succeeded many years Viserys 's death .
He died 112 AC Criston Cole succeeded many years Viserys 's death .,When did years happen?,years was a DATE that He died 112 AC Criston Cole succeeded many years Viserys 's death .
He died 112 AC Criston Cole succeeded many years Viserys 's death .,Who is Viserys?,Viserys was a PERSON who He died 112 AC Criston Cole succeeded many years Viserys 's death .
* Aemond participate search Aegon .,What is Aemond?,Aemond is a ORG that * Aemond participate search Aegon .
* Aemond participate search Aegon .,Where is Aegon?,Aegon is a GPE that * Aemond participate search Aegon .
* Aegon kidnapped .,Where is Aegon?,Aegon is a GPE that * Aegon kidnapped .
According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .,Who is Munkun?,Munkun was a PERSON who According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .
According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .,What is Mushroom claims Criston?,Mushroom claims Criston is a ORG that According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .
According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .,Who is septon Eustace?,septon Eustace was a PERSON who According Munkun `` revels '' ; Mushroom claims Criston found Flea Bottom rat pit two guttersnipes fought whilst young girl pleasured ; septon Eustace claims lover daughter wealthy trader .
* Mysaria 's role became active Dance Dragons broke .,Who is Mysaria?,Mysaria was a PERSON who * Mysaria 's role became active Dance Dragons broke .
* Mysaria 's role became active Dance Dragons broke .,What is Dance Dragons?,Dance Dragons is a ORG that * Mysaria 's role became active Dance Dragons broke .
* There mention Mysaria ever conversed Otto Hightower ever expressed concern poor residents Flea Bottom .,Who is Mysaria?,Mysaria was a PERSON who * There mention Mysaria ever conversed Otto Hightower ever expressed concern poor residents Flea Bottom .
* There mention Mysaria ever conversed Otto Hightower ever expressed concern poor residents Flea Bottom .,Who is Otto Hightower?,Otto Hightower was a PERSON who * There mention Mysaria ever conversed Otto Hightower ever expressed concern poor residents Flea Bottom .
* There mention Larys Strong fetish feet Alicent tried seduce manner .,Who is Larys Strong?,Larys Strong was a PERSON who * There mention Larys Strong fetish feet Alicent tried seduce manner .
* There mention Larys Strong fetish feet Alicent tried seduce manner .,Who is Alicent?,Alicent was a PERSON who * There mention Larys Strong fetish feet Alicent tried seduce manner .
* There mention Aegon ever took Aemond Street Silk .,Where is Aegon?,Aegon is a GPE that * There mention Aegon ever took Aemond Street Silk .
* There mention Aegon ever took Aemond Street Silk .,What is Aemond Street Silk?,Aemond Street Silk is a ORG that * There mention Aegon ever took Aemond Street Silk .
* It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .,Who is Steffon Darklyn?,Steffon Darklyn was a PERSON who * It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .
* It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .,Where is Jaehaerys?,Jaehaerys is a GPE that * It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .
* It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .,Who is Rhaenyra Erryk Cargyll?,Rhaenyra Erryk Cargyll was a PERSON who * It Steffon Darklyn stole Jaehaerys 's golden crown delivered Rhaenyra Erryk Cargyll .
Additionally terms sent Aegon 's behest Alicent 's .,Where is Aegon?,Aegon is a GPE that Additionally terms sent Aegon 's behest Alicent 's .
Additionally terms sent Aegon 's behest Alicent 's .,Who is Alicent?,Alicent was a PERSON who Additionally terms sent Aegon 's behest Alicent 's .
* Rhaenyra delay answer day rejected Aegon 's terms immediately saying `` Tell half-brother I throne I head .,Where is Aegon?,Aegon is a GPE that * Rhaenyra delay answer day rejected Aegon 's terms immediately saying `` Tell half-brother I throne I head .
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,Where is Aegon?,Aegon is a GPE that `` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,Where is Sunfyre?,Sunfyre is a GPE that `` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,Where is Aegon?,Aegon is a GPE that Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description )
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,What is Fire &?,Fire & is a ORG that Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description )
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,What is Targaryen.svg|Aegon?,Targaryen.svg|Aegon is a ORG that Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description )
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,What is House?,House is a ORG that Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description )
`` * The dragon Aegon 's royal standard golden honor dragon Sunfyre green.Aegon II Targaryen Alternate.svg|Aegon 's standard Fire & BloodAegon II Targaryen.svg|Aegon 's standard House Dragon ( conjectural construction based description ) * Orwyle Otto Hightower stripped Rhaenyra emblem office .,Who is Otto Hightower?,Otto Hightower was a PERSON who Orwyle Otto Hightower stripped Rhaenyra emblem office .
* In Fire & Blood Black Council Daemon dismissed House Tyrell potential ally advised enlisting House Greyjoy ally .,What is House?,House is a ORG that * In Fire & Blood Black Council Daemon dismissed House Tyrell potential ally advised enlisting House Greyjoy ally .
* In Fire & Blood Black Council Daemon dismissed House Tyrell potential ally advised enlisting House Greyjoy ally .,What is House Greyjoy?,House Greyjoy is a ORG that * In Fire & Blood Black Council Daemon dismissed House Tyrell potential ally advised enlisting House Greyjoy ally .
In show neither Tyrells Greyjoys mentioned .,Who is Tyrells Greyjoys?,Tyrells Greyjoys was a PERSON who In show neither Tyrells Greyjoys mentioned .
* Joffrey Velaryon wanted deliver message like brothers Rhaenyra forbade young .,Who is Joffrey Velaryon?,Joffrey Velaryon was a PERSON who * Joffrey Velaryon wanted deliver message like brothers Rhaenyra forbade young .
* Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .,What is Aemond?,Aemond is a ORG that * Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .
* Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .,Who is Luke?,Luke was a PERSON who * Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .
* Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .,What is Storm 's End?,Storm 's End is a ORG that * Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .
* Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .,What is Dragonstone?,Dragonstone is a ORG that * Aemond teased offended Luke moment entered Storm 's End calling `` Luke Strong bastard '' mother `` whore Dragonstone .
`` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .,Who is Lucerys one?,Lucerys one was a PERSON who `` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .
`` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .,Who is Borros?,Borros was a PERSON who `` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .
`` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .,Who is Maris Baratheon?,Maris Baratheon was a PERSON who `` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .
`` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .,Who is Luke?,Luke was a PERSON who `` * Aemond chased murdered Lucerys one Lord Borros 's daughters Maris Baratheon provoked claiming Luke also taken manhood .
According Mushroom cut Lucerys 's eyes killing presented Maris .,What is Mushroom?,Mushroom is a ORG that According Mushroom cut Lucerys 's eyes killing presented Maris .
According Mushroom cut Lucerys 's eyes killing presented Maris .,Who is Lucerys?,Lucerys was a PERSON who According Mushroom cut Lucerys 's eyes killing presented Maris .
According Mushroom cut Lucerys 's eyes killing presented Maris .,Who is Maris?,Maris was a PERSON who According Mushroom cut Lucerys 's eyes killing presented Maris .
However show Vhagar kills Arrax Luke accord .,Who is Vhagar?,Vhagar was a PERSON who However show Vhagar kills Arrax Luke accord .
However show Vhagar kills Arrax Luke accord .,Who is Arrax Luke?,Arrax Luke was a PERSON who However show Vhagar kills Arrax Luke accord .
* Neither Daemon anyone else claimed Alicent murdered Viserys .,Who is Daemon?,Daemon was a PERSON who * Neither Daemon anyone else claimed Alicent murdered Viserys .
* Neither Daemon anyone else claimed Alicent murdered Viserys .,Who is Alicent?,Alicent was a PERSON who * Neither Daemon anyone else claimed Alicent murdered Viserys .
* Neither Daemon anyone else claimed Alicent murdered Viserys .,Where is Viserys?,Viserys is a GPE that * Neither Daemon anyone else claimed Alicent murdered Viserys .
* Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand ) Daemon demanded renew oath Rhaenyra .,Who is Erryk Cargyll?,Erryk Cargyll was a PERSON who * Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand )
* Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand ) Daemon demanded renew oath Rhaenyra .,Who is Steffon Darklyn?,Steffon Darklyn was a PERSON who * Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand )
* Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand ) Daemon demanded renew oath Rhaenyra .,What is Kingsguard?,Kingsguard is a ORG that * Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand )
* Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand ) Daemon demanded renew oath Rhaenyra .,Who is Lorent Marbrand?,Lorent Marbrand was a PERSON who * Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand )
* Erryk Cargyll Steffon Darklyn one two Kingsguard ( alongside Lorent Marbrand ) Daemon demanded renew oath Rhaenyra .,What is Daemon?,Daemon is a ORG that Daemon demanded renew oath Rhaenyra .
* Lord Grover Tully fickle stubborn .,Who is Grover Tully?,Grover Tully was a PERSON who * Lord Grover Tully fickle stubborn .
* At Black Council Corlys mention Triarchy Stepstones .,What is Black Council?,Black Council is a ORG that * At Black Council Corlys mention Triarchy Stepstones .
* At Black Council Corlys mention Triarchy Stepstones .,Who is Corlys?,Corlys was a PERSON who * At Black Council Corlys mention Triarchy Stepstones .
* At Black Council Corlys mention Triarchy Stepstones .,Who is Triarchy Stepstones?,Triarchy Stepstones was a PERSON who * At Black Council Corlys mention Triarchy Stepstones .
* No dragons appeared confrontation Dragonstone .,What is Dragonstone?,Dragonstone is a ORG that No dragons appeared confrontation Dragonstone .
* Lord Celtigar Rhaenyra uses phrase `` ash bone '' .,Who is Celtigar Rhaenyra?,Celtigar Rhaenyra was a PERSON who * Lord Celtigar Rhaenyra uses phrase `` ash bone '' .
She also mentioned Stormcloud .,What is Stormcloud?,Stormcloud is a ORG that She also mentioned Stormcloud .
* When Jace volunteers Luke envoys book famously states `` Only Targaryens ride dragons . '',Who is Jace?,Jace was a PERSON who * When Jace volunteers Luke envoys book famously states `` Only Targaryens ride dragons . ''
* When Jace volunteers Luke envoys book famously states `` Only Targaryens ride dragons . '',Who is Luke?,Luke was a PERSON who * When Jace volunteers Luke envoys book famously states `` Only Targaryens ride dragons . ''
Corlys corrects : `` You 're Velaryons . '',Who is Corlys?,Corlys was a PERSON who Corlys corrects : `` You 're Velaryons . ''
Corlys corrects : `` You 're Velaryons . '',Who is Velaryons?,Velaryons was a PERSON who Corlys corrects : `` You 're Velaryons . ''
In show Jace simply states dragons convincing ravens leaves that.House Dragon : Season 1Category : House Dragon : Season 1,Who is Jace?,Jace was a PERSON who In show Jace simply states dragons convincing ravens leaves that.
