context,questions,answers
Lonmouth way knowing Criston desperately wanted marry Rhaenyra restore honor verge complete breakdown .,What is Lonmouth?,Lonmouth is a ORG that Lonmouth way knowing Criston desperately wanted marry Rhaenyra restore honor verge complete breakdown .
Daemon cuts dance Rhaenyra speak High Valyrian keep conversation private around .,What is Daemon?,Daemon is a ORG that Daemon cuts dance Rhaenyra speak High Valyrian keep conversation private around .
Daemon urges Rhaenyra n't married Laenor yet though thinks 's good man brave knight `` bore '' Rhaenyra sham marriage one last chance run away Daemon wife dead .,What is Daemon?,Daemon is a ORG that Daemon urges Rhaenyra n't married Laenor yet though thinks 's good man brave knight `` bore '' Rhaenyra sham marriage one last chance run away Daemon wife dead .
Daemon urges Rhaenyra n't married Laenor yet though thinks 's good man brave knight `` bore '' Rhaenyra sham marriage one last chance run away Daemon wife dead .,Who is Laenor?,Laenor was a PERSON who Daemon urges Rhaenyra n't married Laenor yet though thinks 's good man brave knight `` bore '' Rhaenyra sham marriage one last chance run away Daemon wife dead .
Rhaenyra however feels spurned Daemon suspects wants marry gain political power .,What is Daemon?,Daemon is a ORG that Rhaenyra however feels spurned Daemon suspects wants marry gain political power .
Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .,Who is Viserys?,Viserys was a PERSON who Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.
Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .,Who is Daemon?,Daemon was a PERSON who Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.
Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .,Who is Criston Cole?,Criston Cole was a PERSON who A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .
Viserys angrily observes Daemon crowd interrupted piercing cry different part feast floor.A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .,Who is Joffrey Lonmouth?,Joffrey Lonmouth was a PERSON who A brawl broken packed room becomes clear center Criston Cole begun pummeling Joffrey Lonmouth .
Laenor manages struggle way tackles Criston Lonmouth Criston rises punches groom .,Who is Laenor?,Laenor was a PERSON who Laenor manages struggle way tackles Criston Lonmouth Criston rises punches groom .
Laenor manages struggle way tackles Criston Lonmouth Criston rises punches groom .,Who is Criston Lonmouth Criston?,Criston Lonmouth Criston was a PERSON who Laenor manages struggle way tackles Criston Lonmouth Criston rises punches groom .
Another angry guest throws Laenor table away Criston .,Who is Laenor?,Laenor was a PERSON who Another angry guest throws Laenor table away Criston .
Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .,Who is Lyonel?,Lyonel was a PERSON who Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .
Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .,Who is Harwin?,Harwin was a PERSON who Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .
Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .,Who is Harwin?,Harwin was a PERSON who Rhaenyra nearly trampled Lyonel sends son Harwin save : Harwin tosses punches people crowd aside reach Rhaenyra slings shoulder wades safety .
Criston kneels Lonmouth 's chest continues savage beating .,What is Lonmouth?,Lonmouth is a ORG that Criston kneels Lonmouth 's chest continues savage beating .
Lonmouth manages pull dagger Criston easily blocks snaps arm .,What is Lonmouth?,Lonmouth is a ORG that Lonmouth manages pull dagger Criston easily blocks snaps arm .
Criston flies dark fury shouting punching Lonmouth onlookers stunned afraid intervene .,What is Lonmouth?,Lonmouth is a ORG that Criston flies dark fury shouting punching Lonmouth onlookers stunned afraid intervene .
Criston keeps punching arm tired lift anymore revealing beaten Lonmouth 's face bare hands killed .,What is Lonmouth?,Lonmouth is a ORG that Criston keeps punching arm tired lift anymore revealing beaten Lonmouth 's face bare hands killed .
The left side Lonmouth 's face cracked open skull trailing viscera onto floor .,What is Lonmouth?,Lonmouth is a ORG that The left side Lonmouth 's face cracked open skull trailing viscera onto floor .
As guests clear floor Laenor regains consciousness nearby rushes lover see face reduced gore .,Who is Laenor?,Laenor was a PERSON who As guests clear floor Laenor regains consciousness nearby rushes lover see face reduced gore .
As guests clear floor Laenor regains consciousness nearby rushes lover see face reduced gore .,Who is gore?,gore was a PERSON who As guests clear floor Laenor regains consciousness nearby rushes lover see face reduced gore .
The stress much Viserys 's already delicate health begins bleed copiously nose.Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .,Who is Viserys?,Viserys was a PERSON who The stress much Viserys 's already delicate health begins bleed copiously nose.
The stress much Viserys 's already delicate health begins bleed copiously nose.Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .,Who is Unobserved Criston?,Unobserved Criston was a PERSON who Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .
The stress much Viserys 's already delicate health begins bleed copiously nose.Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .,What is godswood?,godswood is a ORG that Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .
The stress much Viserys 's already delicate health begins bleed copiously nose.Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .,What is Lonmouth?,Lonmouth is a ORG that Unobserved Criston makes way godswood slowly removes white cloak armor stained Lonmouth 's blood .
At last moment Alicent appears calls name preventing suicide .,Who is Alicent?,Alicent was a PERSON who At last moment Alicent appears calls name preventing suicide .
Rhaenyra ended day two major enemies bitterly opposed her.Some hours later guests ordered King Viserys cancelled seven days festivities games leading wedding ceremony .,When did Rhaenyra ended day two happen?,Rhaenyra ended day two was a DATE that Rhaenyra ended day two major enemies bitterly opposed her.
Rhaenyra ended day two major enemies bitterly opposed her.Some hours later guests ordered King Viserys cancelled seven days festivities games leading wedding ceremony .,Who is King Viserys?,King Viserys was a PERSON who Some hours later guests ordered King Viserys cancelled seven days festivities games leading wedding ceremony .
Rhaenyra ended day two major enemies bitterly opposed her.Some hours later guests ordered King Viserys cancelled seven days festivities games leading wedding ceremony .,When did seven days happen?,seven days was a DATE that Some hours later guests ordered King Viserys cancelled seven days festivities games leading wedding ceremony .
Instead determined finish quickly possible Viserys called High Septon wed Rhaenyra Laenor private exchange vows front respective parents close advisors .,Who is Viserys?,Viserys was a PERSON who Instead determined finish quickly possible Viserys called High Septon wed Rhaenyra Laenor private exchange vows front respective parents close advisors .
Rhaenyra Laenor still shock crying go rote exchange vows ruined wedding day .,Who is Rhaenyra Laenor?,Rhaenyra Laenor was a PERSON who Rhaenyra Laenor still shock crying go
The High Septon concludes pronounces officially married : release Viserys holding together pure adrenaline drops floor full faint .,What is The High Septon?,The High Septon is a ORG that The High Septon concludes pronounces officially married : release Viserys holding together pure adrenaline drops floor full faint .
The High Septon concludes pronounces officially married : release Viserys holding together pure adrenaline drops floor full faint .,Who is Viserys?,Viserys was a PERSON who The High Septon concludes pronounces officially married : release Viserys holding together pure adrenaline drops floor full faint .
His aides rush tend side throne room rats lick pools Lonmouth 's still warm blood .,What is Lonmouth?,Lonmouth is a ORG that His aides rush tend side throne room rats lick pools Lonmouth 's still warm blood .
